inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,max_stock_level,last_restock_date,days_in_stock,stock_status
INV001952,PRD0391,WH-SOUTH-01,459,226,4289,2023-10-17,138,In Stock
INV001953,PRD0391,WH-EAST-01,1159,183,3429,2023-12-27,338,In Stock
INV001954,PRD0391,WH-WEST-01,1118,61,2725,2023-01-21,30,In Stock
INV001955,PRD0391,WH-CENTRAL-01,1571,59,3632,2023-11-15,54,In Stock
INV001956,PRD0392,WH-NORTH-01,155,95,2090,2024-08-02,224,In Stock
INV001957,PRD0392,WH-SOUTH-01,886,294,1695,2023-04-20,255,In Stock
INV001958,PRD0392,WH-EAST-01,610,222,2252,2023-06-28,21,In Stock
INV001959,PRD0392,WH-WEST-01,134,153,4562,2024-02-13,9,Low Stock
INV001960,PRD0392,WH-CENTRAL-01,1917,277,3619,2024-05-28,307,In Stock
INV001961,PRD0393,WH-NORTH-01,1965,248,3889,2024-12-01,77,In Stock
INV001962,PRD0393,WH-SOUTH-01,1457,141,2047,2024-09-19,66,In Stock
INV001963,PRD0393,WH-EAST-01,1679,73,1852,2024-09-17,56,In Stock
INV001964,PRD0393,WH-WEST-01,1830,300,4803,2024-04-07,311,In Stock
INV001965,PRD0393,WH-CENTRAL-01,326,106,1544,2024-07-18,146,In Stock
INV001966,PRD0394,WH-NORTH-01,654,256,4250,2023-03-19,26,In Stock
INV001967,PRD0394,WH-SOUTH-01,539,263,4552,2023-04-25,268,In Stock
INV001968,PRD0394,WH-EAST-01,1572,57,4181,2024-03-25,303,In Stock
INV001969,PRD0394,WH-WEST-01,1892,221,4525,2024-12-01,17,In Stock
INV001970,PRD0394,WH-CENTRAL-01,268,249,2630,2023-08-23,108,In Stock
INV001971,PRD0395,WH-NORTH-01,910,242,3575,2024-04-07,212,In Stock
INV001972,PRD0395,WH-SOUTH-01,583,171,4917,2023-10-03,164,In Stock
INV001973,PRD0395,WH-EAST-01,866,154,2550,2024-09-03,302,In Stock
INV001974,PRD0395,WH-WEST-01,1503,219,3183,2023-11-16,224,In Stock
INV001975,PRD0395,WH-CENTRAL-01,865,249,3588,2024-05-15,147,In Stock
INV001976,PRD0396,WH-NORTH-01,1212,82,4916,2024-11-27,189,In Stock
INV001977,PRD0396,WH-SOUTH-01,747,249,2789,2023-10-29,234,In Stock
INV001978,PRD0396,WH-EAST-01,477,103,3434,2024-03-16,292,In Stock
INV001979,PRD0396,WH-WEST-01,558,295,3815,2023-11-26,131,In Stock
INV001980,PRD0396,WH-CENTRAL-01,1793,206,3007,2024-09-17,177,In Stock
INV001981,PRD0397,WH-NORTH-01,331,297,1657,2023-03-08,281,In Stock
INV001982,PRD0397,WH-SOUTH-01,1680,121,1562,2023-01-11,127,In Stock
INV001983,PRD0397,WH-EAST-01,589,213,4095,2024-06-29,12,In Stock
INV001984,PRD0397,WH-WEST-01,55,113,4997,2024-02-09,288,Low Stock
INV001985,PRD0397,WH-CENTRAL-01,362,269,1708,2023-10-31,137,In Stock
INV001986,PRD0398,WH-NORTH-01,305,129,2423,2023-08-26,181,In Stock
INV001987,PRD0398,WH-SOUTH-01,953,148,3067,2024-04-26,12,In Stock
INV001988,PRD0398,WH-EAST-01,422,126,3952,2023-06-30,190,In Stock
INV001989,PRD0398,WH-WEST-01,1416,118,2745,2024-10-12,90,In Stock
INV001990,PRD0398,WH-CENTRAL-01,1907,125,2985,2023-08-27,346,In Stock
INV001991,PRD0399,WH-NORTH-01,669,288,1692,2024-11-11,223,In Stock
INV001992,PRD0399,WH-SOUTH-01,1112,129,4738,2023-08-18,33,In Stock
INV001993,PRD0399,WH-EAST-01,399,218,2535,2023-08-09,272,In Stock
INV001994,PRD0399,WH-WEST-01,358,112,2647,2024-03-30,103,In Stock
INV001995,PRD0399,WH-CENTRAL-01,349,227,3104,2023-12-11,312,In Stock
INV001996,PRD0400,WH-NORTH-01,1146,235,2091,2024-07-24,128,In Stock
INV001997,PRD0400,WH-SOUTH-01,863,168,2427,2023-09-01,82,In Stock
INV001998,PRD0400,WH-EAST-01,1273,229,2941,2023-12-29,198,In Stock
INV001999,PRD0400,WH-WEST-01,1545,176,4323,2023-02-06,60,In Stock
INV002000,PRD0400,WH-CENTRAL-01,1329,74,2729,2023-06-09,356,In Stock
INV002001,PRD0401,WH-NORTH-01,120,182,3691,2024-02-29,247,Low Stock
INV002002,PRD0401,WH-SOUTH-01,1408,137,2433,2023-09-30,61,In Stock
INV002003,PRD0401,WH-EAST-01,705,82,2957,2024-02-01,216,In Stock
INV002004,PRD0401,WH-WEST-01,294,50,4612,2024-10-10,171,In Stock
INV002005,PRD0401,WH-CENTRAL-01,287,157,3292,2023-01-26,156,In Stock
INV002006,PRD0402,WH-NORTH-01,227,255,4807,2024-09-18,269,Low Stock
INV002007,PRD0402,WH-SOUTH-01,420,85,2457,2023-03-18,104,In Stock
INV002008,PRD0402,WH-EAST-01,466,285,4789,2024-09-21,133,In Stock
INV002009,PRD0402,WH-WEST-01,1632,190,3242,2023-05-20,365,In Stock
INV002010,PRD0402,WH-CENTRAL-01,1855,179,3764,2023-09-24,337,In Stock
INV002011,PRD0403,WH-NORTH-01,1617,289,4106,2024-09-23,42,In Stock
INV002012,PRD0403,WH-SOUTH-01,878,91,2061,2023-11-18,317,In Stock
INV002013,PRD0403,WH-EAST-01,1568,136,4823,2023-06-10,289,In Stock
INV002014,PRD0403,WH-WEST-01,1380,274,2702,2023-07-06,7,In Stock
INV002015,PRD0403,WH-CENTRAL-01,1706,57,3913,2024-07-06,97,In Stock
INV002016,PRD0404,WH-NORTH-01,622,89,2911,2023-04-03,24,In Stock
INV002017,PRD0404,WH-SOUTH-01,1329,97,2937,2023-10-14,237,In Stock
INV002018,PRD0404,WH-EAST-01,1935,148,2766,2023-05-01,7,In Stock
INV002019,PRD0404,WH-WEST-01,1894,175,1709,2023-08-17,359,In Stock
INV002020,PRD0404,WH-CENTRAL-01,659,145,3833,2024-07-31,319,In Stock
INV002021,PRD0405,WH-NORTH-01,1248,147,1605,2024-10-07,355,In Stock
INV002022,PRD0405,WH-SOUTH-01,614,157,3864,2024-01-13,248,In Stock
INV002023,PRD0405,WH-EAST-01,1716,122,3732,2023-05-26,356,In Stock
INV002024,PRD0405,WH-WEST-01,9,111,2121,2024-07-28,285,Low Stock
INV002025,PRD0405,WH-CENTRAL-01,1020,198,3846,2024-04-01,162,In Stock
INV002026,PRD0406,WH-NORTH-01,1582,102,4103,2024-07-02,159,In Stock
INV002027,PRD0406,WH-SOUTH-01,943,122,3825,2024-08-18,47,In Stock
INV002028,PRD0406,WH-EAST-01,1576,272,2684,2024-07-16,82,In Stock
INV002029,PRD0406,WH-WEST-01,1617,93,1887,2023-11-07,365,In Stock
INV002030,PRD0406,WH-CENTRAL-01,370,234,4653,2024-02-09,324,In Stock
INV002031,PRD0407,WH-NORTH-01,97,263,4911,2024-07-11,107,Low Stock
INV002032,PRD0407,WH-SOUTH-01,1255,280,1530,2024-09-14,145,In Stock
INV002033,PRD0407,WH-EAST-01,1168,134,3948,2023-09-23,34,In Stock
INV002034,PRD0407,WH-WEST-01,1278,82,1725,2023-10-04,251,In Stock
INV002035,PRD0407,WH-CENTRAL-01,92,193,1635,2023-11-07,240,Low Stock
INV002036,PRD0408,WH-NORTH-01,1132,89,3052,2023-04-12,302,In Stock
INV002037,PRD0408,WH-SOUTH-01,1161,227,2965,2023-10-07,82,In Stock
INV002038,PRD0408,WH-EAST-01,745,182,3643,2024-05-17,27,In Stock
INV002039,PRD0408,WH-WEST-01,836,278,3941,2023-05-03,81,In Stock
INV002040,PRD0408,WH-CENTRAL-01,983,108,4722,2023-11-20,139,In Stock
INV002041,PRD0409,WH-NORTH-01,1768,113,4699,2023-06-13,276,In Stock
INV002042,PRD0409,WH-SOUTH-01,1130,283,4011,2024-11-12,290,In Stock
INV002043,PRD0409,WH-EAST-01,952,160,2955,2024-09-12,160,In Stock
INV002044,PRD0409,WH-WEST-01,1570,94,2066,2023-12-07,354,In Stock
INV002045,PRD0409,WH-CENTRAL-01,660,250,3117,2024-04-29,114,In Stock
INV002046,PRD0410,WH-NORTH-01,642,136,2849,2024-06-23,324,In Stock
INV002047,PRD0410,WH-SOUTH-01,558,199,4050,2023-04-04,159,In Stock
INV002048,PRD0410,WH-EAST-01,558,240,2652,2023-02-05,230,In Stock
INV002049,PRD0410,WH-WEST-01,1743,236,3058,2023-12-15,182,In Stock
INV002050,PRD0410,WH-CENTRAL-01,1394,183,3086,2024-02-05,140,In Stock
INV002051,PRD0411,WH-NORTH-01,313,71,4845,2023-02-05,9,In Stock
INV002052,PRD0411,WH-SOUTH-01,530,85,4122,2023-12-17,330,In Stock
INV002053,PRD0411,WH-EAST-01,666,250,4960,2024-11-07,176,In Stock
INV002054,PRD0411,WH-WEST-01,257,148,3508,2023-08-18,171,In Stock
INV002055,PRD0411,WH-CENTRAL-01,900,84,2889,2023-11-04,35,In Stock
INV002056,PRD0412,WH-NORTH-01,1373,213,3472,2023-12-22,295,In Stock
INV002057,PRD0412,WH-SOUTH-01,1494,242,3508,2023-09-22,342,In Stock
INV002058,PRD0412,WH-EAST-01,522,56,2130,2024-01-11,126,In Stock
INV002059,PRD0412,WH-WEST-01,1426,245,4063,2023-02-02,169,In Stock
INV002060,PRD0412,WH-CENTRAL-01,385,140,4997,2024-11-06,36,In Stock
INV002061,PRD0413,WH-NORTH-01,446,93,2447,2024-06-10,232,In Stock
INV002062,PRD0413,WH-SOUTH-01,1008,207,3588,2024-09-19,324,In Stock
INV002063,PRD0413,WH-EAST-01,619,255,3606,2023-02-18,156,In Stock
INV002064,PRD0413,WH-WEST-01,754,169,4182,2024-03-10,8,In Stock
INV002065,PRD0413,WH-CENTRAL-01,604,115,2310,2024-05-08,249,In Stock
INV002066,PRD0414,WH-NORTH-01,1368,295,1876,2023-07-12,60,In Stock
INV002067,PRD0414,WH-SOUTH-01,1589,106,2087,2023-12-31,243,In Stock
INV002068,PRD0414,WH-EAST-01,922,163,1769,2023-11-10,91,In Stock
INV002069,PRD0414,WH-WEST-01,1927,167,4159,2024-11-10,89,In Stock
INV002070,PRD0414,WH-CENTRAL-01,1045,292,3219,2024-05-02,245,In Stock
INV002071,PRD0415,WH-NORTH-01,1985,113,4681,2023-08-05,149,In Stock
INV002072,PRD0415,WH-SOUTH-01,251,177,4392,2023-09-22,62,In Stock
INV002073,PRD0415,WH-EAST-01,1284,167,3637,2023-06-21,274,In Stock
INV002074,PRD0415,WH-WEST-01,1376,196,1613,2023-06-24,45,In Stock
INV002075,PRD0415,WH-CENTRAL-01,280,217,4643,2024-07-06,313,In Stock
INV002076,PRD0416,WH-NORTH-01,921,151,4046,2024-06-05,126,In Stock
INV002077,PRD0416,WH-SOUTH-01,938,130,4819,2024-05-10,273,In Stock
INV002078,PRD0416,WH-EAST-01,634,153,1850,2024-11-15,174,In Stock
INV002079,PRD0416,WH-WEST-01,476,269,1511,2023-07-24,231,In Stock
INV002080,PRD0416,WH-CENTRAL-01,1570,63,3412,2024-08-13,102,In Stock
INV002081,PRD0417,WH-NORTH-01,950,186,1891,2024-10-27,33,In Stock
INV002082,PRD0417,WH-SOUTH-01,403,127,4542,2024-02-25,348,In Stock
INV002083,PRD0417,WH-EAST-01,1350,135,1997,2023-03-16,235,In Stock
INV002084,PRD0417,WH-WEST-01,267,104,2814,2024-06-03,69,In Stock
INV002085,PRD0417,WH-CENTRAL-01,1148,129,2585,2024-05-22,233,In Stock
INV002086,PRD0418,WH-NORTH-01,1602,194,2754,2024-09-27,276,In Stock
INV002087,PRD0418,WH-SOUTH-01,1937,101,4817,2023-01-28,203,In Stock
INV002088,PRD0418,WH-EAST-01,601,152,1731,2024-08-14,182,In Stock
INV002089,PRD0418,WH-WEST-01,145,187,2443,2023-07-07,309,Low Stock
INV002090,PRD0418,WH-CENTRAL-01,274,66,4467,2023-10-17,273,In Stock
INV002091,PRD0419,WH-NORTH-01,325,72,1990,2023-06-03,315,In Stock
INV002092,PRD0419,WH-SOUTH-01,77,288,3035,2023-10-10,362,Low Stock
INV002093,PRD0419,WH-EAST-01,218,75,1684,2023-12-03,124,In Stock
INV002094,PRD0419,WH-WEST-01,836,71,4399,2023-02-17,113,In Stock
INV002095,PRD0419,WH-CENTRAL-01,115,124,4460,2024-05-17,48,Low Stock
INV002096,PRD0420,WH-NORTH-01,878,197,3331,2023-05-22,362,In Stock
INV002097,PRD0420,WH-SOUTH-01,952,143,4916,2024-10-07,351,In Stock
INV002098,PRD0420,WH-EAST-01,1198,231,3256,2023-07-01,313,In Stock
INV002099,PRD0420,WH-WEST-01,1258,186,3153,2023-04-02,205,In Stock
INV002100,PRD0420,WH-CENTRAL-01,5,85,4003,2023-07-11,108,Low Stock
INV002101,PRD0421,WH-NORTH-01,1934,291,3242,2023-06-26,242,In Stock
INV002102,PRD0421,WH-SOUTH-01,1808,79,2950,2023-02-13,235,In Stock
INV002103,PRD0421,WH-EAST-01,915,81,2772,2023-10-17,199,In Stock
INV002104,PRD0421,WH-WEST-01,1830,64,2246,2024-09-20,195,In Stock
INV002105,PRD0421,WH-CENTRAL-01,1776,118,3943,2023-01-25,96,In Stock
INV002106,PRD0422,WH-NORTH-01,1405,299,2362,2024-01-09,57,In Stock
INV002107,PRD0422,WH-SOUTH-01,559,99,2775,2024-10-15,184,In Stock
INV002108,PRD0422,WH-EAST-01,1319,147,4208,2024-09-30,40,In Stock
INV002109,PRD0422,WH-WEST-01,526,282,3780,2023-09-19,33,In Stock
INV002110,PRD0422,WH-CENTRAL-01,1688,229,2315,2024-11-11,8,In Stock
INV002111,PRD0423,WH-NORTH-01,862,204,4625,2023-08-22,212,In Stock
INV002112,PRD0423,WH-SOUTH-01,572,258,3548,2024-02-27,82,In Stock
INV002113,PRD0423,WH-EAST-01,649,134,2954,2023-05-13,261,In Stock
INV002114,PRD0423,WH-WEST-01,1850,153,2496,2024-01-09,74,In Stock
INV002115,PRD0423,WH-CENTRAL-01,1597,198,4403,2023-08-01,294,In Stock
INV002116,PRD0424,WH-NORTH-01,1219,59,2889,2024-03-14,301,In Stock
INV002117,PRD0424,WH-SOUTH-01,1190,196,4851,2023-04-30,171,In Stock
INV002118,PRD0424,WH-EAST-01,316,64,3346,2023-07-01,264,In Stock
INV002119,PRD0424,WH-WEST-01,784,54,3104,2024-01-10,16,In Stock
INV002120,PRD0424,WH-CENTRAL-01,25,228,3639,2023-07-29,41,Low Stock
INV002121,PRD0425,WH-NORTH-01,218,196,1929,2024-07-31,254,In Stock
INV002122,PRD0425,WH-SOUTH-01,1110,55,4568,2023-01-06,184,In Stock
INV002123,PRD0425,WH-EAST-01,1032,98,4746,2023-05-22,61,In Stock
INV002124,PRD0425,WH-WEST-01,978,264,3513,2024-11-02,260,In Stock
INV002125,PRD0425,WH-CENTRAL-01,1722,281,2976,2024-10-30,15,In Stock
INV002126,PRD0426,WH-NORTH-01,1406,107,4203,2023-09-01,218,In Stock
INV002127,PRD0426,WH-SOUTH-01,24,51,2533,2024-07-12,227,Low Stock
INV002128,PRD0426,WH-EAST-01,877,244,4311,2023-04-29,194,In Stock
INV002129,PRD0426,WH-WEST-01,1595,145,3662,2024-01-16,121,In Stock
INV002130,PRD0426,WH-CENTRAL-01,724,164,4908,2023-07-04,164,In Stock
INV002131,PRD0427,WH-NORTH-01,1195,74,2193,2023-06-12,158,In Stock
INV002132,PRD0427,WH-SOUTH-01,273,178,3568,2024-09-25,357,In Stock
INV002133,PRD0427,WH-EAST-01,1123,159,3936,2024-03-30,327,In Stock
INV002134,PRD0427,WH-WEST-01,1789,248,2042,2023-05-03,78,In Stock
INV002135,PRD0427,WH-CENTRAL-01,187,136,4328,2024-07-20,22,In Stock
INV002136,PRD0428,WH-NORTH-01,695,227,4948,2024-11-11,144,In Stock
INV002137,PRD0428,WH-SOUTH-01,1115,60,4446,2023-04-05,182,In Stock
INV002138,PRD0428,WH-EAST-01,807,171,3858,2023-01-04,357,In Stock
INV002139,PRD0428,WH-WEST-01,222,264,4714,2023-04-26,171,Low Stock
INV002140,PRD0428,WH-CENTRAL-01,1490,178,2474,2023-02-06,44,In Stock
INV002141,PRD0429,WH-NORTH-01,743,135,4052,2023-09-10,1,In Stock
INV002142,PRD0429,WH-SOUTH-01,1018,60,3490,2023-08-26,183,In Stock
INV002143,PRD0429,WH-EAST-01,1292,197,4526,2023-12-02,324,In Stock
INV002144,PRD0429,WH-WEST-01,456,59,1847,2024-02-16,25,In Stock
INV002145,PRD0429,WH-CENTRAL-01,1300,263,2508,2023-04-12,155,In Stock
INV002146,PRD0430,WH-NORTH-01,1582,143,4237,2023-09-28,125,In Stock
INV002147,PRD0430,WH-SOUTH-01,310,97,3637,2023-06-09,334,In Stock
INV002148,PRD0430,WH-EAST-01,1240,283,2222,2023-10-14,146,In Stock
INV002149,PRD0430,WH-WEST-01,899,244,1712,2024-06-03,86,In Stock
INV002150,PRD0430,WH-CENTRAL-01,1463,50,4378,2023-02-20,31,In Stock
INV002151,PRD0431,WH-NORTH-01,1893,156,4773,2023-05-06,200,In Stock
INV002152,PRD0431,WH-SOUTH-01,318,267,3115,2024-05-26,176,In Stock
INV002153,PRD0431,WH-EAST-01,1992,136,4825,2023-09-10,264,In Stock
INV002154,PRD0431,WH-WEST-01,1668,159,2951,2023-02-03,223,In Stock
INV002155,PRD0431,WH-CENTRAL-01,1339,260,3536,2023-10-10,133,In Stock
INV002156,PRD0432,WH-NORTH-01,261,290,4186,2024-03-07,267,Low Stock
INV002157,PRD0432,WH-SOUTH-01,639,244,2048,2024-04-04,190,In Stock
INV002158,PRD0432,WH-EAST-01,1258,98,4807,2024-11-08,11,In Stock
INV002159,PRD0432,WH-WEST-01,1177,248,4790,2023-12-18,7,In Stock
INV002160,PRD0432,WH-CENTRAL-01,1667,76,3978,2023-08-30,173,In Stock
INV002161,PRD0433,WH-NORTH-01,598,240,1855,2023-11-01,331,In Stock
INV002162,PRD0433,WH-SOUTH-01,508,203,1771,2024-06-03,236,In Stock
INV002163,PRD0433,WH-EAST-01,1423,153,3750,2024-04-14,63,In Stock
INV002164,PRD0433,WH-WEST-01,940,114,3444,2024-01-14,182,In Stock
INV002165,PRD0433,WH-CENTRAL-01,550,268,4325,2023-01-08,86,In Stock
INV002166,PRD0434,WH-NORTH-01,1768,100,4224,2023-09-09,64,In Stock
INV002167,PRD0434,WH-SOUTH-01,1516,251,2157,2023-12-13,237,In Stock
INV002168,PRD0434,WH-EAST-01,1309,122,3884,2023-04-24,136,In Stock
INV002169,PRD0434,WH-WEST-01,1208,246,2786,2023-08-02,6,In Stock
INV002170,PRD0434,WH-CENTRAL-01,601,159,1693,2024-08-09,241,In Stock
INV002171,PRD0435,WH-NORTH-01,413,162,4508,2023-12-10,57,In Stock
INV002172,PRD0435,WH-SOUTH-01,1371,232,2180,2023-08-12,206,In Stock
INV002173,PRD0435,WH-EAST-01,993,254,3802,2024-10-02,201,In Stock
INV002174,PRD0435,WH-WEST-01,273,133,3685,2024-02-01,163,In Stock
INV002175,PRD0435,WH-CENTRAL-01,997,265,1745,2024-04-18,229,In Stock
INV002176,PRD0436,WH-NORTH-01,369,155,1711,2023-11-15,106,In Stock
INV002177,PRD0436,WH-SOUTH-01,619,204,3569,2023-11-27,211,In Stock
INV002178,PRD0436,WH-EAST-01,182,208,3958,2024-02-23,13,Low Stock
INV002179,PRD0436,WH-WEST-01,853,237,2076,2024-04-20,56,In Stock
INV002180,PRD0436,WH-CENTRAL-01,196,136,2281,2023-06-24,301,In Stock
INV002181,PRD0437,WH-NORTH-01,621,219,1780,2023-03-06,11,In Stock
INV002182,PRD0437,WH-SOUTH-01,883,53,4645,2024-05-09,211,In Stock
INV002183,PRD0437,WH-EAST-01,1575,162,3254,2023-10-09,91,In Stock
INV002184,PRD0437,WH-WEST-01,565,245,1785,2023-04-27,207,In Stock
INV002185,PRD0437,WH-CENTRAL-01,180,174,3648,2024-02-23,364,In Stock
INV002186,PRD0438,WH-NORTH-01,213,204,2906,2023-02-08,154,In Stock
INV002187,PRD0438,WH-SOUTH-01,1274,109,4702,2023-02-02,299,In Stock
INV002188,PRD0438,WH-EAST-01,13,251,1859,2023-03-30,36,Low Stock
INV002189,PRD0438,WH-WEST-01,1258,160,3400,2024-08-20,249,In Stock
INV002190,PRD0438,WH-CENTRAL-01,1164,125,3744,2023-05-23,61,In Stock
INV002191,PRD0439,WH-NORTH-01,1593,132,3813,2024-06-18,237,In Stock
INV002192,PRD0439,WH-SOUTH-01,1113,183,3198,2023-09-10,285,In Stock
INV002193,PRD0439,WH-EAST-01,900,248,4918,2023-12-24,314,In Stock
INV002194,PRD0439,WH-WEST-01,1841,124,2887,2023-10-20,333,In Stock
INV002195,PRD0439,WH-CENTRAL-01,1927,101,1881,2023-03-06,207,In Stock
INV002196,PRD0440,WH-NORTH-01,63,289,2996,2024-11-07,349,Low Stock
INV002197,PRD0440,WH-SOUTH-01,1760,148,3627,2024-10-24,336,In Stock
INV002198,PRD0440,WH-EAST-01,133,260,2401,2024-03-05,91,Low Stock
INV002199,PRD0440,WH-WEST-01,1089,152,2384,2024-05-20,24,In Stock
INV002200,PRD0440,WH-CENTRAL-01,1675,78,2853,2023-07-21,153,In Stock
INV002201,PRD0441,WH-NORTH-01,1134,119,3546,2023-09-20,74,In Stock
INV002202,PRD0441,WH-SOUTH-01,277,201,4379,2023-01-01,76,In Stock
INV002203,PRD0441,WH-EAST-01,794,70,3227,2023-05-12,62,In Stock
INV002204,PRD0441,WH-WEST-01,630,277,2128,2024-11-24,166,In Stock
INV002205,PRD0441,WH-CENTRAL-01,99,158,4153,2023-04-04,66,Low Stock
INV002206,PRD0442,WH-NORTH-01,177,105,1515,2023-11-17,253,In Stock
INV002207,PRD0442,WH-SOUTH-01,1167,199,3880,2024-08-17,254,In Stock
INV002208,PRD0442,WH-EAST-01,622,204,2170,2024-01-19,7,In Stock
INV002209,PRD0442,WH-WEST-01,1011,205,4243,2023-06-06,203,In Stock
INV002210,PRD0442,WH-CENTRAL-01,570,279,3088,2023-06-16,102,In Stock
INV002211,PRD0443,WH-NORTH-01,1518,116,4357,2024-07-04,266,In Stock
INV002212,PRD0443,WH-SOUTH-01,523,262,2461,2023-10-22,344,In Stock
INV002213,PRD0443,WH-EAST-01,894,185,4453,2023-02-02,19,In Stock
INV002214,PRD0443,WH-WEST-01,313,160,4783,2023-05-29,310,In Stock
INV002215,PRD0443,WH-CENTRAL-01,1672,274,1874,2023-06-08,184,In Stock
INV002216,PRD0444,WH-NORTH-01,1334,157,2972,2024-11-09,212,In Stock
INV002217,PRD0444,WH-SOUTH-01,1871,298,2497,2024-03-31,198,In Stock
INV002218,PRD0444,WH-EAST-01,828,164,4580,2023-01-25,230,In Stock
INV002219,PRD0444,WH-WEST-01,789,62,1820,2024-07-09,99,In Stock
INV002220,PRD0444,WH-CENTRAL-01,1232,297,2986,2024-07-20,274,In Stock
INV002221,PRD0445,WH-NORTH-01,897,242,3332,2024-10-27,283,In Stock
INV002222,PRD0445,WH-SOUTH-01,555,266,3151,2024-04-01,320,In Stock
INV002223,PRD0445,WH-EAST-01,63,96,2311,2023-02-22,157,Low Stock
INV002224,PRD0445,WH-WEST-01,1716,256,4195,2023-10-25,357,In Stock
INV002225,PRD0445,WH-CENTRAL-01,532,280,3176,2023-05-10,331,In Stock
INV002226,PRD0446,WH-NORTH-01,1525,268,4350,2024-04-30,362,In Stock
INV002227,PRD0446,WH-SOUTH-01,1549,286,1988,2024-11-14,145,In Stock
INV002228,PRD0446,WH-EAST-01,1392,183,4372,2024-03-31,42,In Stock
INV002229,PRD0446,WH-WEST-01,633,178,1968,2023-01-10,270,In Stock
INV002230,PRD0446,WH-CENTRAL-01,273,102,2300,2023-04-12,331,In Stock
INV002231,PRD0447,WH-NORTH-01,29,290,4633,2023-08-25,281,Low Stock
INV002232,PRD0447,WH-SOUTH-01,1671,227,4448,2023-04-25,155,In Stock
INV002233,PRD0447,WH-EAST-01,1659,77,2010,2024-11-24,217,In Stock
INV002234,PRD0447,WH-WEST-01,603,261,2200,2024-05-12,341,In Stock
INV002235,PRD0447,WH-CENTRAL-01,1007,125,1706,2024-06-08,270,In Stock
INV002236,PRD0448,WH-NORTH-01,1259,101,2688,2024-05-07,360,In Stock
INV002237,PRD0448,WH-SOUTH-01,346,238,4272,2023-12-01,172,In Stock
INV002238,PRD0448,WH-EAST-01,1343,136,2373,2024-05-29,92,In Stock
INV002239,PRD0448,WH-WEST-01,1067,182,2498,2023-04-26,336,In Stock
INV002240,PRD0448,WH-CENTRAL-01,881,210,2374,2024-09-27,355,In Stock
INV002241,PRD0449,WH-NORTH-01,275,226,2937,2023-03-29,160,In Stock
INV002242,PRD0449,WH-SOUTH-01,1982,179,3275,2024-11-13,49,In Stock
INV002243,PRD0449,WH-EAST-01,1623,109,2457,2024-06-03,338,In Stock
INV002244,PRD0449,WH-WEST-01,739,137,2675,2023-09-16,226,In Stock
INV002245,PRD0449,WH-CENTRAL-01,366,68,4053,2023-11-29,20,In Stock
INV002246,PRD0450,WH-NORTH-01,1864,177,2300,2023-12-31,328,In Stock
INV002247,PRD0450,WH-SOUTH-01,1901,175,4807,2023-11-17,264,In Stock
INV002248,PRD0450,WH-EAST-01,578,136,2618,2023-09-30,271,In Stock
INV002249,PRD0450,WH-WEST-01,1097,261,4332,2024-04-12,150,In Stock
INV002250,PRD0450,WH-CENTRAL-01,1621,279,2476,2024-06-11,112,In Stock
INV002251,PRD0451,WH-NORTH-01,1714,58,1505,2023-10-06,102,In Stock
INV002252,PRD0451,WH-SOUTH-01,373,59,4047,2023-04-19,201,In Stock
INV002253,PRD0451,WH-EAST-01,333,60,2319,2024-11-17,296,In Stock
INV002254,PRD0451,WH-WEST-01,1194,145,4051,2024-06-28,26,In Stock
INV002255,PRD0451,WH-CENTRAL-01,1007,240,2244,2023-03-17,153,In Stock
INV002256,PRD0452,WH-NORTH-01,268,145,3794,2024-07-21,121,In Stock
INV002257,PRD0452,WH-SOUTH-01,722,163,4019,2023-03-04,69,In Stock
INV002258,PRD0452,WH-EAST-01,778,255,1844,2023-05-07,204,In Stock
INV002259,PRD0452,WH-WEST-01,406,168,3692,2023-12-12,206,In Stock
INV002260,PRD0452,WH-CENTRAL-01,1202,53,2381,2023-12-08,191,In Stock
INV002261,PRD0453,WH-NORTH-01,971,232,1522,2024-10-14,6,In Stock
INV002262,PRD0453,WH-SOUTH-01,363,227,4882,2024-07-23,166,In Stock
INV002263,PRD0453,WH-EAST-01,1567,223,4404,2024-11-21,320,In Stock
INV002264,PRD0453,WH-WEST-01,850,187,4826,2023-08-29,73,In Stock
INV002265,PRD0453,WH-CENTRAL-01,1444,276,3187,2023-01-10,171,In Stock
INV002266,PRD0454,WH-NORTH-01,583,70,4372,2023-12-08,158,In Stock
INV002267,PRD0454,WH-SOUTH-01,22,108,4264,2023-08-20,295,Low Stock
INV002268,PRD0454,WH-EAST-01,762,293,2138,2024-11-22,321,In Stock
INV002269,PRD0454,WH-WEST-01,849,64,3525,2023-04-30,197,In Stock
INV002270,PRD0454,WH-CENTRAL-01,860,126,4787,2023-10-15,243,In Stock
INV002271,PRD0455,WH-NORTH-01,1135,175,2883,2023-01-13,78,In Stock
INV002272,PRD0455,WH-SOUTH-01,192,217,3911,2024-08-16,255,Low Stock
INV002273,PRD0455,WH-EAST-01,804,83,1662,2023-03-02,172,In Stock
INV002274,PRD0455,WH-WEST-01,1474,138,3859,2023-07-25,13,In Stock
INV002275,PRD0455,WH-CENTRAL-01,1779,116,4027,2024-04-19,44,In Stock
INV002276,PRD0456,WH-NORTH-01,945,232,4243,2023-07-23,18,In Stock
INV002277,PRD0456,WH-SOUTH-01,1011,156,4765,2024-11-11,329,In Stock
